-1.032362006154060873e+04
-9.359329732075386346e+03
-8.974313464429076703e+03
-8.714422865302540231e+03
-8.529210185815358273e+03
-8.389873018082404087e+03
-8.280968374381609465e+03
-8.194123869967152132e+03
-8.123930454021924561e+03
-8.066283738843277206e+03
-8.017798005251666837e+03
-7.975626959105359674e+03
-7.937438108043023931e+03
-7.901444607715421625e+03
-7.866445611007965454e+03
-7.831827961169285118e+03
-7.797486740670281506e+03
-7.763664745770769514e+03
-7.730764880785317473e+03
-7.699203201297152191e+03
-7.669337530313024217e+03
-7.641454306069404993e+03
-7.615775314618075754e+03
-7.592463304550277826e+03
-7.571624103711984390e+03
-7.553308300930272708e+03
-7.537514437584871303e+03
-7.524193854579202707e+03
-7.513256449775479268e+03
-7.504576484185571644e+03
-7.497997842682149894e+03
-7.493338540659336104e+03
-7.490394638957939605e+03
-7.488944025730341309e+03
-7.488750713680990884e+03
-7.489570361854240218e+03
-7.491157647743303642e+03
-7.493275877245393531e+03
-7.495708811218672963e+03
-7.498274084421203952e+03
-7.500836792694059113e+03
-7.503320926631085968e+03
-7.505715644832369435e+03
-7.508073451900316286e+03
-7.510498714385572384e+03
-7.513127607816149975e+03
-7.516103563130755902e+03
-7.519553968275814441e+03
-7.523573221509081122e+03
-7.528214644399671670e+03
